NetType	NetName
BRCA_mRNAArray-20160128	P38_MAPK_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	VEGFR1_SPECIFIC_SIGNALS
BRCA_mRNAArray-20160128	REELIN_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	IL3-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ARF6_TRAFFICKING_EVENTS
BRCA_mRNAArray-20160128	INTEGRIN_FAMILY_CELL_SURFACE_INTERACTIONS
BRCA_mRNAArray-20160128	CALCIUM_SIGNALING_IN_THE_CD4plus_TCR_PATHWAY
BRCA_mRNAArray-20160128	VEGFR3_SIGNALING_IN_LYMPHATIC_ENDOTHELIUM
BRCA_mRNAArray-20160128	GMCSF-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	RAC1_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	EPHA2_FORWARD_SIGNALING
BRCA_mRNAArray-20160128	NETRIN-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ALPHA9_BETA1_INTEGRIN_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	CANONICAL_NF-KAPPAB_PATHWAY
BRCA_mRNAArray-20160128	VALIDATED_TARGETS_OF_C-MYC_TRANSCRIPTIONAL_REPRESSION
BRCA_mRNAArray-20160128	NONGENOTROPIC_ANDROGEN_SIGNALING
BRCA_mRNAArray-20160128	FAS__CD95__SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	ALPHA-SYNUCLEIN_SIGNALING
BRCA_mRNAArray-20160128	DNA-PK_PATHWAY_IN_NONHOMOLOGOUS_END_JOINING
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_VEGFR1_AND_VEGFR2
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_III
BRCA_mRNAArray-20160128	ALPHA4_BETA1_INTEGRIN_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	P75_NTR_-MEDIATED_SIGNALING
BRCA_mRNAArray-20160128	WNT_SIGNALING_NETWORK
BRCA_mRNAArray-20160128	TRK_RECEPTOR_SIGNALING_MEDIATED_BY_THE_MAPK_PATHWAY
BRCA_mRNAArray-20160128	ARF6_DOWNSTREAM_PATHWAY
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_REGULATED_BY_RET_TYROSINE_KINASE
BRCA_mRNAArray-20160128	NECTIN_ADHESION_PATHWAY
BRCA_mRNAArray-20160128	STABILIZATION_AND_EXPANSION_OF_THE_E-CADHERIN_ADHERENS_JUNCTION
BRCA_mRNAArray-20160128	IGF1_PATHWAY
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR__C-MET_
BRCA_mRNAArray-20160128	ATM_PATHWAY
BRCA_mRNAArray-20160128	LPA_RECEPTOR_MEDIATED_EVENTS
BRCA_mRNAArray-20160128	RXR_AND_RAR_HETERODIMERIZATION_WITH_OTHER_NUCLEAR_RECEPTOR
BRCA_mRNAArray-20160128	NOTCH_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	DIRECT_P53_EFFECTORS
BRCA_mRNAArray-20160128	BETA5_BETA6_BETA7_AND_BETA8_INTEGRIN_CELL_SURFACE_INTERACTIONS
BRCA_mRNAArray-20160128	POSTTRANSLATIONAL_REGULATION_OF_ADHERENS_JUNCTION_STABILITY_AND_DISSASSEMBLY
BRCA_mRNAArray-20160128	VALIDATED_NUCLEAR_ESTROGEN_RECEPTOR_ALPHA_NETWORK
BRCA_mRNAArray-20160128	ERBB1_DOWNSTREAM_SIGNALING
BRCA_mRNAArray-20160128	VISUAL_SIGNAL_TRANSDUCTION:_RODS
BRCA_mRNAArray-20160128	INTERNALIZATION_OF_ERBB1
BRCA_mRNAArray-20160128	CDC42_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	REGULATION_OF_CYTOPLASMIC_AND_NUCLEAR_SMAD2_3_SIGNALING
BRCA_mRNAArray-20160128	OSTEOPONTIN-MEDIATED_EVENTS
BRCA_mRNAArray-20160128	NOTCH-MEDIATED_HES_HEY_NETWORK
BRCA_mRNAArray-20160128	INTEGRINS_IN_ANGIOGENESIS
BRCA_mRNAArray-20160128	ENDOTHELINS
BRCA_mRNAArray-20160128	CXCR4-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	PDGFR-ALPHA_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	REGULATION_OF_P38-ALPHA_AND_P38-BETA
BRCA_mRNAArray-20160128	PAR4-MEDIATED_THROMBIN_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	BETA2_INTEGRIN_CELL_SURFACE_INTERACTIONS
BRCA_mRNAArray-20160128	REGULATION_OF_NUCLEAR_BETA_CATENIN_SIGNALING_AND_TARGET_GENE_TRANSCRIPTION
BRCA_mRNAArray-20160128	PDGFR-BETA_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	S1P4_PATHWAY
BRCA_mRNAArray-20160128	JNK_SIGNALING_IN_THE_CD4plus_TCR_PATHWAY
BRCA_mRNAArray-20160128	DOWNSTREAM_SIGNALING_IN_NAXVE_CD8plus_T_CELLS
BRCA_mRNAArray-20160128	PLK1_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	REGULATION_OF_CDC42_ACTIVITY
BRCA_mRNAArray-20160128	BETA1_INTEGRIN_CELL_SURFACE_INTERACTIONS
BRCA_mRNAArray-20160128	FC-EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS
BRCA_mRNAArray-20160128	NONCANONICAL_WNT_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	CXCR3-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	NEUROTROPHIC_FACTOR-MEDIATED_TRK_RECEPTOR_SIGNALING
BRCA_mRNAArray-20160128	CELLULAR_ROLES_OF_ANTHRAX_TOXIN
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_TCPTP
BRCA_mRNAArray-20160128	INSULIN-MEDIATED_GLUCOSE_TRANSPORT
BRCA_mRNAArray-20160128	RAS_SIGNALING_IN_THE_CD4plus_TCR_PATHWAY
BRCA_mRNAArray-20160128	COREGULATION_OF_ANDROGEN_RECEPTOR_ACTIVITY
BRCA_mRNAArray-20160128	VISUAL_SIGNAL_TRANSDUCTION:_CONES
BRCA_mRNAArray-20160128	ALK2_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	THROMBOXANE_A2_RECEPTOR_SIGNALING
BRCA_mRNAArray-20160128	A6B1_AND_A6B4_INTEGRIN_SIGNALING
BRCA_mRNAArray-20160128	P38_SIGNALING_MEDIATED_BY_MAPKAP_KINASES
BRCA_mRNAArray-20160128	IL4-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	TGF-BETA_RECEPTOR_SIGNALING
BRCA_mRNAArray-20160128	SIGNALING_MEDIATED_BY_P38-ALPHA_AND_P38-BETA
BRCA_mRNAArray-20160128	VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_AP1_FAMILY_MEMBERS_FRA1_AND_FRA2
BRCA_mRNAArray-20160128	SYNDECAN-1-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	IFN-GAMMA_PATHWAY
BRCA_mRNAArray-20160128	SYNDECAN-2-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	TRAIL_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	TCR_SIGNALING_IN_NAXVE_CD8plus_T_CELLS
BRCA_mRNAArray-20160128	VALIDATED_NUCLEAR_ESTROGEN_RECEPTOR_BETA_NETWORK
BRCA_mRNAArray-20160128	SUMOYLATION_BY_RANBP2_REGULATES_TRANSCRIPTIONAL_REPRESSION
BRCA_mRNAArray-20160128	CASPASE_CASCADE_IN_APOPTOSIS
BRCA_mRNAArray-20160128	IL12-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	S1P2_PATHWAY
BRCA_mRNAArray-20160128	SPHINGOSINE_1-PHOSPHATE__S1P__PATHWAY
BRCA_mRNAArray-20160128	RHOA_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	VALIDATED_TARGETS_OF_C-MYC_TRANSCRIPTIONAL_ACTIVATION
BRCA_mRNAArray-20160128	C-MYB_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	CD40_CD40L_SIGNALING
BRCA_mRNAArray-20160128	REGULATION_OF_RAS_FAMILY_ACTIVATION
BRCA_mRNAArray-20160128	IL2_SIGNALING_EVENTS_MEDIATED_BY_STAT5
BRCA_mRNAArray-20160128	FOXO_FAMILY_SIGNALING
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_II
BRCA_mRNAArray-20160128	CIRCADIAN_RHYTHM_PATHWAY
BRCA_mRNAArray-20160128	CANONICAL_WNT_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	P73_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	BMP_RECEPTOR_SIGNALING
BRCA_mRNAArray-20160128	GLUCOCORTICOID_RECEPTOR_REGULATORY_NETWORK
BRCA_mRNAArray-20160128	VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_TAP63_ISOFORMS
BRCA_mRNAArray-20160128	REGULATION_OF_ANDROGEN_RECEPTOR_ACTIVITY
BRCA_mRNAArray-20160128	BETA3_INTEGRIN_CELL_SURFACE_INTERACTIONS
BRCA_mRNAArray-20160128	DEGRADATION_OF_BETA_CATENIN
BRCA_mRNAArray-20160128	S1P1_PATHWAY
BRCA_mRNAArray-20160128	REGULATION_OF_RHOA_ACTIVITY
BRCA_mRNAArray-20160128	AP-1_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	AURORA_A_SIGNALING
BRCA_mRNAArray-20160128	INSULIN_PATHWAY
BRCA_mRNAArray-20160128	RETINOIC_ACID_RECEPTORS-MEDIATED_SIGNALING
BRCA_mRNAArray-20160128	IL1-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	LKB1_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	E2F_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	HYPOXIC_AND_OXYGEN_HOMEOSTASIS_REGULATION_OF_HIF-1-ALPHA
BRCA_mRNAArray-20160128	IL23-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	HIF-1-ALPHA_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	EPO_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	LPA4-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ARF6_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	NEPHRIN_NEPH1_SIGNALING_IN_THE_KIDNEY_PODOCYTE
BRCA_mRNAArray-20160128	PAR1-MEDIATED_THROMBIN_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ALK1_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	PRESENILIN_ACTION_IN_NOTCH_AND_WNT_SIGNALING
BRCA_mRNAArray-20160128	E-CADHERIN_SIGNALING_IN_THE_NASCENT_ADHERENS_JUNCTION
BRCA_mRNAArray-20160128	CLASS_I_PI3K_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	PLEXIN-D1_SIGNALING
BRCA_mRNAArray-20160128	IL27-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	E-CADHERIN_SIGNALING_IN_KERATINOCYTES
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_PRL
BRCA_mRNAArray-20160128	REGULATION_OF_NUCLEAR_SMAD2_3_SIGNALING
BRCA_mRNAArray-20160128	IL2-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	AMB2_INTEGRIN_SIGNALING
BRCA_mRNAArray-20160128	REGULATION_OF_RETINOBLASTOMA_PROTEIN
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_PTP1B
BRCA_mRNAArray-20160128	CERAMIDE_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	CLASS_I_PI3K_SIGNALING_EVENTS_MEDIATED_BY_AKT
BRCA_mRNAArray-20160128	INTEGRIN-LINKED_KINASE_SIGNALING
BRCA_mRNAArray-20160128	VALIDATED_TRANSCRIPTIONAL_TARGETS_OF_DELTANP63_ISOFORMS
BRCA_mRNAArray-20160128	LISSENCEPHALY_GENE__LIS1__IN_NEURONAL_MIGRATION_AND_DEVELOPMENT
BRCA_mRNAArray-20160128	ERBB_RECEPTOR_SIGNALING_NETWORK
BRCA_mRNAArray-20160128	EPHRIN_B_REVERSE_SIGNALING
BRCA_mRNAArray-20160128	P53_PATHWAY
BRCA_mRNAArray-20160128	FOXA1_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	PLASMA_MEMBRANE_ESTROGEN_RECEPTOR_SIGNALING
BRCA_mRNAArray-20160128	ENDOGENOUS_TLR_SIGNALING
BRCA_mRNAArray-20160128	IL8-_AND_CXCR2-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ATF-2_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	ERBB4_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	ANGIOPOIETIN_RECEPTOR_TIE2-MEDIATED_SIGNALING
BRCA_mRNAArray-20160128	CALCINEURIN-REGULATED_NFAT-DEPENDENT_TRANSCRIPTION_IN_LYMPHOCYTES
BRCA_mRNAArray-20160128	FOXM1_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	TCR_SIGNALING_IN_NAXVE_CD4plus_T_CELLS
BRCA_mRNAArray-20160128	IL8-_AND_CXCR1-MEDIATED_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	EPHB_FORWARD_SIGNALING
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_HDAC_CLASS_I
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_STEM_CELL_FACTOR_RECEPTOR__C-KIT_
BRCA_mRNAArray-20160128	C-MYC_PATHWAY
BRCA_mRNAArray-20160128	TNF_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	VEGF_AND_VEGFR_SIGNALING_NETWORK
BRCA_mRNAArray-20160128	ERBB2_ERBB3_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	FGF_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	BARD1_SIGNALING_EVENTS
BRCA_mRNAArray-20160128	SIGNALING_EVENTS_MEDIATED_BY_FOCAL_ADHESION_KINASE
BRCA_mRNAArray-20160128	GLYPICAN_1_NETWORK
BRCA_mRNAArray-20160128	HIF-2-ALPHA_TRANSCRIPTION_FACTOR_NETWORK
BRCA_mRNAArray-20160128	ALPHA6_BETA4_INTEGRIN-LIGAND_INTERACTIONS
BRCA_mRNAArray-20160128	SIGNALING_MEDIATED_BY_P38-GAMMA_AND_P38-DELTA
BRCA_mRNAArray-20160128	HEDGEHOG_SIGNALING_EVENTS_MEDIATED_BY_GLI_PROTEINS
BRCA_mRNAArray-20160128	UROKINASE-TYPE_PLASMINOGEN_ACTIVATOR__UPA__AND_UPAR-MEDIATED_SIGNALING
BRCA_mRNAArray-20160128	REGULATION_OF_RAC1_ACTIVITY
BRCA_mRNAArray-20160128	IL12_SIGNALING_MEDIATED_BY_STAT4
BRCA_mRNAArray-20160128	HIV-1_NEF:_NEGATIVE_EFFECTOR_OF_FAS_AND_TNF-ALPHA
BRCA_mRNAArray-20160128	BCR
BRCA_mRNAArray-20160128	IL1
BRCA_mRNAArray-20160128	IL2
BRCA_mRNAArray-20160128	IL3
BRCA_mRNAArray-20160128	IL4
BRCA_mRNAArray-20160128	IL5
BRCA_mRNAArray-20160128	IL6
BRCA_mRNAArray-20160128	IL-7
BRCA_mRNAArray-20160128	IL9
BRCA_mRNAArray-20160128	RANKL
BRCA_mRNAArray-20160128	TSH
BRCA_mRNAArray-20160128	TSLP
BRCA_mRNAArray-20160128	FSH
BRCA_mRNAArray-20160128	5HT1_TYPE_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	5HT2_TYPE_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	5HT3_TYPE_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	5HT4_TYPE_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	ADRENALINE_AND_NORADRENALINE_BIOSYNTHESIS
BRCA_mRNAArray-20160128	ALPHA_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	ALZHEIMER_DISEASE-AMYLOID_SECRETASE_PATHWAY
BRCA_mRNAArray-20160128	ALZHEIMER_DISEASE-PRESENILIN_PATHWAY
BRCA_mRNAArray-20160128	ANGIOGENESIS
BRCA_mRNAArray-20160128	ANGIOTENSIN_II-STIMULATED_SIGNALING_THROUGH_G_PROTEINS_AND_BETA-ARRESTIN
BRCA_mRNAArray-20160128	APOPTOSIS_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	AXON_GUIDANCE_MEDIATED_BY_SLIT_ROBO
BRCA_mRNAArray-20160128	AXON_GUIDANCE_MEDIATED_BY_NETRIN
BRCA_mRNAArray-20160128	AXON_GUIDANCE_MEDIATED_BY_SEMAPHORINS
BRCA_mRNAArray-20160128	B_CELL_ACTIVATION
BRCA_mRNAArray-20160128	BETA1_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	BETA3_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	BLOOD_COAGULATION
BRCA_mRNAArray-20160128	CADHERIN_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	CHOLESTEROL_BIOSYNTHESIS
BRCA_mRNAArray-20160128	CORTOCOTROPIN_RELEASING_FACTOR_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	CYTOSKELETAL_REGULATION_BY_RHO_GTPASE
BRCA_mRNAArray-20160128	DNA_REPLICATION
BRCA_mRNAArray-20160128	DE_NOVO_PURINE_BIOSYNTHESIS
BRCA_mRNAArray-20160128	DE_NOVO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHESIS
BRCA_mRNAArray-20160128	PNAT
BRCA_mRNAArray-20160128	EGF_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	ENDOGENOUS_CANNABINOID_SIGNALING
BRCA_mRNAArray-20160128	UNTITLED
BRCA_mRNAArray-20160128	ENKEPHALIN_RELEASE
BRCA_mRNAArray-20160128	FAS_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	GABA-B_RECEPTOR_II_SIGNALING
BRCA_mRNAArray-20160128	GENERAL_TRANSCRIPTION_BY_RNA_POLYMERASE_I
BRCA_mRNAArray-20160128	GENERAL_TRANSCRIPTION_REGULATION
BRCA_mRNAArray-20160128	HEDGEHOG_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	HETEROTRIMERIC_G-PROTEIN_SIGNALING_PATHWAY-GI_ALPHA_AND_GS_ALPHA_MEDIATED_PATHWAY
BRCA_mRNAArray-20160128	HETEROTRIMERIC_G-PROTEIN_SIGNALING_PATHWAY-GQ_ALPHA_AND_GO_ALPHA_MEDIATED_PATHWAY
BRCA_mRNAArray-20160128	HETEROTRIMERIC_G-PROTEIN_SIGNALING_PATHWAY-ROD_OUTER_SEGMENT_PHOTOTRANSDUCTION
BRCA_mRNAArray-20160128	HISTAMINE_H1_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	HUNTINGTON_DISEASE
BRCA_mRNAArray-20160128	HYPOXIA_RESPONSE_VIA_HIF_ACTIVATION
BRCA_mRNAArray-20160128	INFLAMMATION_MEDIATED_BY_CHEMOKINE_AND_CYTOKINE_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	INSULIN_IGF_PATHWAY-PROTEIN_KINASE_B_SIGNALING_CASCADE
BRCA_mRNAArray-20160128	INSULIN_IGF_PATHWAY-MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_MAP_KINASE_CASCADE
BRCA_mRNAArray-20160128	INTEGRIN_SIGNALLING_PATHWAY
BRCA_mRNAArray-20160128	INTERFERON-GAMMA_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	INTERLEUKIN_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	IONOTROPIC_GLUTAMATE_RECEPTOR_PATHWAY
BRCA_mRNAArray-20160128	JAK_STAT_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	METABOTROPIC_GLUTAMATE_RECEPTOR_GROUP_III_PATHWAY
BRCA_mRNAArray-20160128	METABOTROPIC_GLUTAMATE_RECEPTOR_GROUP_II_PATHWAY
BRCA_mRNAArray-20160128	METABOTROPIC_GLUTAMATE_RECEPTOR_GROUP_I_PATHWAY
BRCA_mRNAArray-20160128	MUSCARINIC_ACETYLCHOLINE_RECEPTOR_1_AND_3_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	MUSCARINIC_ACETYLCHOLINE_RECEPTOR_2_AND_4_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	NICOTINE_PHARMACODYNAMICS_PATHWAY
BRCA_mRNAArray-20160128	NICOTINIC_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	OPIOID_PROENKEPHALIN_PATHWAY
BRCA_mRNAArray-20160128	OPIOID_PROOPIOMELANOCORTIN_PATHWAY
BRCA_mRNAArray-20160128	OXIDATIVE_STRESS_RESPONSE
BRCA_mRNAArray-20160128	OXYTOCIN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	PDGF_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	PI3_KINASE_PATHWAY
BRCA_mRNAArray-20160128	PARKINSON_DISEASE
BRCA_mRNAArray-20160128	PLASMINOGEN_ACTIVATING_CASCADE
BRCA_mRNAArray-20160128	PURINE_METABOLISM
BRCA_mRNAArray-20160128	PYRIMIDINE_METABOLISM
BRCA_mRNAArray-20160128	PYRUVATE_METABOLISM
BRCA_mRNAArray-20160128	RAS_PATHWAY
BRCA_mRNAArray-20160128	SYNAPTIC_VESICLE_TRAFFICKING
BRCA_mRNAArray-20160128	TGF-BETA_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	T_CELL_ACTIVATION
BRCA_mRNAArray-20160128	THYROTROPIN-RELEASING_HORMONE_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	TOLL_RECEPTOR_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	TRANSCRIPTION_REGULATION_BY_BZIP_TRANSCRIPTION_FACTOR
BRCA_mRNAArray-20160128	VEGF_SIGNALING_PATHWAY
BRCA_mRNAArray-20160128	VASOPRESSIN_SYNTHESIS
BRCA_mRNAArray-20160128	MRNA_SPLICING
BRCA_mRNAArray-20160128	P38_MAPK_PATHWAY
BRCA_mRNAArray-20160128	P53_PATHWAY_BY_GLUCOSE_DEPRIVATION
BRCA_mRNAArray-20160128	P53_PATHWAY_FEEDBACK_LOOPS_2
BRCA_mRNAArray-20160128	UBIQUITIN_PROTEASOME_PATHWAY
BRCA_mRNAArray-20160128	CHONDROITIN_SULFATE_BIOSYNTHESIS
BRCA_mRNAArray-20160128	DEADENYLATION-DEPENDENT_MRNA_DECAY
BRCA_mRNAArray-20160128	CASP8_ACTIVITY_IS_INHIBITED
BRCA_mRNAArray-20160128	NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY
BRCA_mRNAArray-20160128	GLUCURONIDATION
BRCA_mRNAArray-20160128	INTERFERON_SIGNALING
BRCA_mRNAArray-20160128	REV-MEDIATED_NUCLEAR_EXPORT_OF_HIV_RNA
BRCA_mRNAArray-20160128	FORMATION_OF_SENESCENCE-ASSOCIATED_HETEROCHROMATIN_FOCI__SAHF_
BRCA_mRNAArray-20160128	HDR_THROUGH_MMEJ__ALT-NHEJ_
BRCA_mRNAArray-20160128	PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX
BRCA_mRNAArray-20160128	THE_NLRP3_INFLAMMASOME
BRCA_mRNAArray-20160128	MITOPHAGY
BRCA_mRNAArray-20160128	SIGNALING_BY_BMP
BRCA_mRNAArray-20160128	LATE_PHASE_OF_HIV_LIFE_CYCLE
BRCA_mRNAArray-20160128	TNFR1-INDUCED_PROAPOPTOTIC_SIGNALING
BRCA_mRNAArray-20160128	TOLL_LIKE_RECEPTOR_TLR6:TLR2_CASCADE
BRCA_mRNAArray-20160128	DEGRADATION_OF_GLI2_BY_THE_PROTEASOME
BRCA_mRNAArray-20160128	ABORTIVE_ELONGATION_OF_HIV-1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT
BRCA_mRNAArray-20160128	RESPONSE_TO_METAL_IONS
BRCA_mRNAArray-20160128	CD28_DEPENDENT_PI3K_AKT_SIGNALING
BRCA_mRNAArray-20160128	FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
BRCA_mRNAArray-20160128	AMYLOID_FIBER_FORMATION
BRCA_mRNAArray-20160128	SEMAPHORIN_INTERACTIONS
BRCA_mRNAArray-20160128	SYNTHESIS,_SECRETION,_AND_INACTIVATION_OF_GLUCOSE-DEPENDENT_INSULINOTROPIC_POLYPEPTIDE__GIP_
BRCA_mRNAArray-20160128	COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING
BRCA_mRNAArray-20160128	DEFECTIVE_B3GALT6_CAUSES_EDSP2_AND_SEMDJL1
BRCA_mRNAArray-20160128	TOLL_LIKE_RECEPTOR_9__TLR9__CASCADE
BRCA_mRNAArray-20160128	HSF1-DEPENDENT_TRANSACTIVATION
BRCA_mRNAArray-20160128	CHROMOSOME_MAINTENANCE
BRCA_mRNAArray-20160128	O-LINKED_GLYCOSYLATION_OF_MUCINS
BRCA_mRNAArray-20160128	CELL-CELL_COMMUNICATION
BRCA_mRNAArray-20160128	PYRIMIDINE_CATABOLISM
BRCA_mRNAArray-20160128	IRAK1_RECRUITS_IKK_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION
BRCA_mRNAArray-20160128	PHASE_1_-_FUNCTIONALIZATION_OF_COMPOUNDS
BRCA_mRNAArray-20160128	RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION
BRCA_mRNAArray-20160128	CHAPERONIN-MEDIATED_PROTEIN_FOLDING
BRCA_mRNAArray-20160128	DNA_STRAND_ELONGATION
BRCA_mRNAArray-20160128	G1_S-SPECIFIC_TRANSCRIPTION
BRCA_mRNAArray-20160128	ACYL_CHAIN_REMODELLING_OF_PI
BRCA_mRNAArray-20160128	GAB1_SIGNALOSOME
BRCA_mRNAArray-20160128	REPRODUCTION
BRCA_mRNAArray-20160128	ACTIVATION_OF_THE_PRE-REPLICATIVE_COMPLEX
BRCA_mRNAArray-20160128	REGULATION_OF_IFNA_SIGNALING
BRCA_mRNAArray-20160128	DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY
BRCA_mRNAArray-20160128	BETA_DEFENSINS
BRCA_mRNAArray-20160128	ENOS_ACTIVATION
BRCA_mRNAArray-20160128	INTERLEUKIN-6_SIGNALING
